text	normalized	phones	ipa	style	source	status	reviewer	notes_or_phones_google
पाल्छ	पाल्छ	p aa l . tsh ax		spoken_nepali	google_ne_lr_2018	candidate		google_phones=p aa l . tsh ax
पाल्छन्	पाल्छन्	p aa l . tsh ax n		spoken_nepali	google_ne_lr_2018	candidate		google_phones=p aa l . tsh ax n
पाल्छौँ	पाल्छौँ	p aa l . tsh axwn		spoken_nepali	google_ne_lr_2018	candidate		google_phones=p aa l . tsh axwn
पाल्तु	पाल्तु	p aa l . t u		spoken_nepali	google_ne_lr_2018	candidate		google_phones=p aa l . t u
पाल्तू	पाल्तू	p aa l . t u		spoken_nepali	google_ne_lr_2018	candidate		google_phones=p aa l . t u
पाल्थे	पाल्थे	p aa l . th e		spoken_nepali	google_ne_lr_2018	candidate		google_phones=p aa l . th e
पाल्दा	पाल्दा	p aa l . d aa		spoken_nepali	google_ne_lr_2018	candidate		google_phones=p aa l . d aa
पाल्दै	पाल्दै	p aa l . d axj		spoken_nepali	google_ne_lr_2018	candidate		google_phones=p aa l . d axj
पाल्न	पाल्न	p aa l . n ax		spoken_nepali	google_ne_lr_2018	candidate		google_phones=p aa l . n ax
पाल्नुपर्छ	पाल्नुपर्छ	p aa l . n u . p ax r . tsh ax		spoken_nepali	google_ne_lr_2018	candidate		google_phones=p aa l . n u . p ax r . tsh ax
पाल्नुपर्ने	पाल्नुपर्ने	p aa l . n u . p ax r . n e		spoken_nepali	google_ne_lr_2018	candidate		google_phones=p aa l . n u . p ax r . n e
पाल्नुभए	पाल्नुभए	p aa l . n u . bh ax . e		spoken_nepali	google_ne_lr_2018	candidate		google_phones=p aa l . n u . bh ax . e
पाल्ने	पाल्ने	p aa l . n e		spoken_nepali	google_ne_lr_2018	candidate		google_phones=p aa l . n e
पाल्पा	पाल्पा	p aa l . p aa		spoken_nepali	google_ne_lr_2018	candidate		google_phones=p aa l . p aa
पाल्म	पाल्म	p aa l m		spoken_nepali	google_ne_lr_2018	candidate		google_phones=p aa l m
पाल्यो	पाल्यो	p aa l . l y o		spoken_nepali	google_ne_lr_2018	candidate		google_phones=p aa l . l y o
पाल्ला	पाल्ला	p aa l . l aa		spoken_nepali	google_ne_lr_2018	candidate		google_phones=p aa l . l aa
पावक	पावक	p aa . w ax k		spoken_nepali	google_ne_lr_2018	candidate		google_phones=p aa . w ax k
पावन	पावन	p aa . w ax n		spoken_nepali	google_ne_lr_2018	candidate		google_phones=p aa . w ax n
पावरफुल	पावरफुल	p aa . w ax r . ph u l		spoken_nepali	google_ne_lr_2018	candidate		google_phones=p aa . w ax r . ph u l
पावरवाला	पावरवाला	p aa . w ax r . w aa . l aa		spoken_nepali	google_ne_lr_2018	candidate		google_phones=p aa . w ax r . w aa . l aa
पावर्ड	पावर्ड	p aa . w ax r dx		spoken_nepali	google_ne_lr_2018	candidate		google_phones=p aa . w ax r dd
पावेल	पावेल	p aa . b e l		spoken_nepali	google_ne_lr_2018	candidate		google_phones=p aa . b e l
पाश	पाश	p aa s		spoken_nepali	google_ne_lr_2018	candidate		google_phones=p aa s
पाशविक	पाशविक	p aa . s ax . b i k		spoken_nepali	google_ne_lr_2018	candidate		google_phones=p aa . s ax . b i k
पाशुपत	पाशुपत	p aa . s u . p ax t		spoken_nepali	google_ne_lr_2018	candidate		google_phones=p aa . s u . p ax t
पाश्चात्य	पाश्चात्य	p aa s . ts aa t . t y ax		spoken_nepali	google_ne_lr_2018	candidate		google_phones=p aa s . ts aa t . t y ax
पाषाण	पाषाण	p aa . s aa n		spoken_nepali	google_ne_lr_2018	candidate		google_phones=p aa . s aa nn
पाषाणभेद	पाषाणभेद	p aa . s aa n . bh e d		spoken_nepali	google_ne_lr_2018	candidate		google_phones=p aa . s aa nn . bh e d
पास	पास	p aa s		spoken_nepali	google_ne_lr_2018	candidate		google_phones=p aa s
पासपोर्ट	पासपोर्ट	p aa s . p o r tx		spoken_nepali	google_ne_lr_2018	candidate		google_phones=p aa s . p o r tt
पासवर्ड	पासवर्ड	p aa s . w ax r dx		spoken_nepali	google_ne_lr_2018	candidate		google_phones=p aa s . w ax r dd
पासवान	पासवान	p aa s . w aa n		spoken_nepali	google_ne_lr_2018	candidate		google_phones=p aa s . w aa n
पासवाला	पासवाला	p aa s . w aa . l aa		spoken_nepali	google_ne_lr_2018	candidate		google_phones=p aa s . w aa . l aa
पासा	पासा	p aa . s aa		spoken_nepali	google_ne_lr_2018	candidate		google_phones=p aa . s aa
पासाङ	पासाङ	p aa . s aa ng		spoken_nepali	google_ne_lr_2018	candidate		google_phones=p aa . s aa ng
पासिङ	पासिङ	p aa . s i ng		spoken_nepali	google_ne_lr_2018	candidate		google_phones=p aa . s i ng
पासे	पासे	p aa . s e		spoken_nepali	google_ne_lr_2018	candidate		google_phones=p aa . s e
पासै	पासै	p aa . s axj		spoken_nepali	google_ne_lr_2018	candidate		google_phones=p aa . s axj
पासो	पासो	p aa . s o		spoken_nepali	google_ne_lr_2018	candidate		google_phones=p aa . s o
पास्कल	पास्कल	p aa s . k ax l		spoken_nepali	google_ne_lr_2018	candidate		google_phones=p aa s . k ax l
पास्टर	पास्टर	p aa s . tx ax r		spoken_nepali	google_ne_lr_2018	candidate		google_phones=p aa s . tt ax r
पाहा	पाहा	p aa . h aa		spoken_nepali	google_ne_lr_2018	candidate		google_phones=p aa . h aa
पाहाड	पाहाड	p aa . h aa dx		spoken_nepali	google_ne_lr_2018	candidate		google_phones=p aa . h aa dd
पाहुना	पाहुना	p aa . h u . n aa		spoken_nepali	google_ne_lr_2018	candidate		google_phones=p aa . h u . n aa
पिँजडा	पिँजडा	p in . dz ax . dx aa		spoken_nepali	google_ne_lr_2018	candidate		google_phones=p in . jh ax . dd aa
पिँध	पिँध	p in dh		spoken_nepali	google_ne_lr_2018	candidate		google_phones=p in dh
पिँधेर	पिँधेर	p in . dh e . r ax		spoken_nepali	google_ne_lr_2018	candidate		google_phones=p in . dh e . r ax
पिएको	पिएको	p i . e . k o		spoken_nepali	google_ne_lr_2018	candidate		google_phones=p i . e . k o
पिक	पिक	p i k		spoken_nepali	google_ne_lr_2018	candidate		google_phones=p i k
पिकअप	पिकअप	p i k . ax p		spoken_nepali	google_ne_lr_2018	candidate		google_phones=p i k . ax p
पिकनिक	पिकनिक	p i k . n i k		spoken_nepali	google_ne_lr_2018	candidate		google_phones=p i k . n i k
पिकान्टो	पिकान्टो	p i . k aa n . tx o		spoken_nepali	google_ne_lr_2018	candidate		google_phones=p i . k aa n . tt o
पिकार्ड	पिकार्ड	p i . k aa r dx		spoken_nepali	google_ne_lr_2018	candidate		google_phones=p i . k aa r dd
पिकिङ	पिकिङ	p i . k i ng		spoken_nepali	google_ne_lr_2018	candidate		google_phones=p i . k i ng
पिके	पिके	p i . k e		spoken_nepali	google_ne_lr_2018	candidate		google_phones=p i . k e
पिक्कल	पिक्कल	p i k . k ax l		spoken_nepali	google_ne_lr_2018	candidate		google_phones=p i k . k ax l
पिक्चर	पिक्चर	p i k . ts ax r		spoken_nepali	google_ne_lr_2018	candidate		google_phones=p i k . ts ax r
पिक्चर्स	पिक्चर्स	p i k . ts ax r s		spoken_nepali	google_ne_lr_2018	candidate		google_phones=p i k . ts ax r s
पिक्सल	पिक्सल	p i k . s ax l		spoken_nepali	google_ne_lr_2018	candidate		google_phones=p i k . s ax l
पिक्सेल	पिक्सेल	p i k . s e l		spoken_nepali	google_ne_lr_2018	candidate		google_phones=p i k . s e l
पिखुवा	पिखुवा	p i . kh u . w aa		spoken_nepali	google_ne_lr_2018	candidate		google_phones=p i . kh u . w aa
पिग	पिग	p i g		spoken_nepali	google_ne_lr_2018	candidate		google_phones=p i g
पिङ	पिङ	p i ng		spoken_nepali	google_ne_lr_2018	candidate		google_phones=p i ng
पिङ्गल	पिङ्गल	p i ng . g ax l		spoken_nepali	google_ne_lr_2018	candidate		google_phones=p i ng . g ax l
पिङ्गला	पिङ्गला	p i ng . g ax . l aa		spoken_nepali	google_ne_lr_2018	candidate		google_phones=p i ng . g ax . l aa
पिच	पिच	p i ts		spoken_nepali	google_ne_lr_2018	candidate		google_phones=p i ts
पिचबाटो	पिचबाटो	p i ts . b aa . tx o		spoken_nepali	google_ne_lr_2018	candidate		google_phones=p i ts . b aa . tt o
पिचास	पिचास	p i . ts aa s		spoken_nepali	google_ne_lr_2018	candidate		google_phones=p i . ts aa s
पिच्च	पिच्च	p i ts . ts ax		spoken_nepali	google_ne_lr_2018	candidate		google_phones=p i ts . ts ax
पिच्छे	पिच्छे	p i ts . tsh e		spoken_nepali	google_ne_lr_2018	candidate		google_phones=p i ts . tsh e
पिछडा	पिछडा	p i . tsh ax . dx aa		spoken_nepali	google_ne_lr_2018	candidate		google_phones=p i . tsh ax . dd aa
पिछडावर्ग	पिछडावर्ग	p i . tsh ax . dx aa . b ax r . g ax		spoken_nepali	google_ne_lr_2018	candidate		google_phones=p i . tsh ax . dd aa . b ax r . g ax
पिछा	पिछा	p i . tsh aa		spoken_nepali	google_ne_lr_2018	candidate		google_phones=p i . tsh aa
पिजे	पिजे	p i . dz e		spoken_nepali	google_ne_lr_2018	candidate		google_phones=p i . jh e
पिज्जा	पिज्जा	p i dz . dz aa		spoken_nepali	google_ne_lr_2018	candidate		google_phones=p i jh . jh aa
पिज्जेरिया	पिज्जेरिया	p i dz . dz e . r i . y aa		spoken_nepali	google_ne_lr_2018	candidate		google_phones=p i jh . jh e . r i . y aa
पिट	पिट	p i . tx ax		spoken_nepali	google_ne_lr_2018	candidate		google_phones=p i . tt ax
पिटक	पिटक	p i . tx ax k		spoken_nepali	google_ne_lr_2018	candidate		google_phones=p i . tt ax k
पिटर	पिटर	p i . tx ax r		spoken_nepali	google_ne_lr_2018	candidate		google_phones=p i . tt ax r
पिटरसन	पिटरसन	p i . tx ax r . s ax n		spoken_nepali	google_ne_lr_2018	candidate		google_phones=p i . tt ax r . s ax n
पिटर्सबर्ग	पिटर्सबर्ग	p i . tx ax r s . b ax r g		spoken_nepali	google_ne_lr_2018	candidate		google_phones=p i . tt ax r s . b ax r g
पिटर्सबर्गमा	पिटर्सबर्गमा	p i . tx ax r s . b ax r g . m aa		spoken_nepali	google_ne_lr_2018	candidate		google_phones=p i . tt ax r s . b ax r g . m aa
पिटर्सवर्ग	पिटर्सवर्ग	p i . tx ax r s . b ax r g		spoken_nepali	google_ne_lr_2018	candidate		google_phones=p i . tt ax r s . b ax r g
पिटाइ	पिटाइ	p i . tx aaj		spoken_nepali	google_ne_lr_2018	candidate		google_phones=p i . tt aaj
पिटाई	पिटाई	p i . tx aaj		spoken_nepali	google_ne_lr_2018	candidate		google_phones=p i . tt aaj
पिटाएर	पिटाएर	p i . tx aa . e . r ax		spoken_nepali	google_ne_lr_2018	candidate		google_phones=p i . tt aa . e . r ax
पिटिरहे	पिटिरहे	p i . tx i . r ax . h e		spoken_nepali	google_ne_lr_2018	candidate		google_phones=p i . tt i . r ax . h e
पिटे	पिटे	p i . tx e		spoken_nepali	google_ne_lr_2018	candidate		google_phones=p i . tt e
पिटेर	पिटेर	p i . tx e . r ax		spoken_nepali	google_ne_lr_2018	candidate		google_phones=p i . tt e . r ax
पिट्छ	पिट्छ	p i tx . tsh ax		spoken_nepali	google_ne_lr_2018	candidate		google_phones=p i tt . tsh ax
पिट्छन्	पिट्छन्	p i tx . tsh ax n		spoken_nepali	google_ne_lr_2018	candidate		google_phones=p i tt . tsh ax n
पिट्थे	पिट्थे	p i tx . th e		spoken_nepali	google_ne_lr_2018	candidate		google_phones=p i tt . th e
पिट्दा	पिट्दा	p i tx . d aa		spoken_nepali	google_ne_lr_2018	candidate		google_phones=p i tt . d aa
पिट्दै	पिट्दै	p i tx . d axj		spoken_nepali	google_ne_lr_2018	candidate		google_phones=p i tt . d axj
पिट्न	पिट्न	p i tx . n ax		spoken_nepali	google_ne_lr_2018	candidate		google_phones=p i tt . n ax
पिट्ने	पिट्ने	p i tx . n e		spoken_nepali	google_ne_lr_2018	candidate		google_phones=p i tt . n e
पिट्यो	पिट्यो	p i tx . tx y o		spoken_nepali	google_ne_lr_2018	candidate		google_phones=p i tt . tt y o
पिठो	पिठो	p i . txh o		spoken_nepali	google_ne_lr_2018	candidate		google_phones=p i . tth o
पिठ्युँ	पिठ्युँ	p i txh . txh y un		spoken_nepali	google_ne_lr_2018	candidate		google_phones=p i tth . tth y un
पिठ्यूँ	पिठ्यूँ	p i tx . txh y un		spoken_nepali	google_ne_lr_2018	candidate		google_phones=p i tt . tth y un
पिडमोन्ट	पिडमोन्ट	p i dx . m o n tx		spoken_nepali	google_ne_lr_2018	candidate		google_phones=p i dd . m o n tt
पिडमोन्टमा	पिडमोन्टमा	p i dx . m o n tx . m aa		spoken_nepali	google_ne_lr_2018	candidate		google_phones=p i dd . m o n tt . m aa
पिडित	पिडित	p i . dx i t		spoken_nepali	google_ne_lr_2018	candidate		google_phones=p i . dd i t
पिण्ड	पिण्ड	p i n . dx ax		spoken_nepali	google_ne_lr_2018	candidate		google_phones=p i n . dd ax
पिण्डदान	पिण्डदान	p i n . dx ax . d aa n		spoken_nepali	google_ne_lr_2018	candidate		google_phones=p i n . dd ax . d aa n
पिता	पिता	p i . t aa		spoken_nepali	google_ne_lr_2018	candidate		google_phones=p i . t aa
पितापुर्खा	पितापुर्खा	p i . t aa . p u r . kh aa		spoken_nepali	google_ne_lr_2018	candidate		google_phones=p i . t aa . p u r . kh aa
पिताम	पिताम	p i . t aa m		spoken_nepali	google_ne_lr_2018	candidate		google_phones=p i . t aa m
पितामह	पितामह	p i . t aa . m ax . h ax		spoken_nepali	google_ne_lr_2018	candidate		google_phones=p i . t aa . m ax . h ax
पिताम्बर	पिताम्बर	p i . t aa m . b ax r		spoken_nepali	google_ne_lr_2018	candidate		google_phones=p i . t aa m . b ax r
पितृकर्म	पितृकर्म	p i t . t r i . k ax r . m ax		spoken_nepali	google_ne_lr_2018	candidate		google_phones=p i t . t r i . k ax r . m ax
पितृकार्य	पितृकार्य	p i t . t r i . k aa r . y ax		spoken_nepali	google_ne_lr_2018	candidate		google_phones=p i t . t r i . k aa r . y ax
पितृत्व	पितृत्व	p i t . t r i t . t w ax		spoken_nepali	google_ne_lr_2018	candidate		google_phones=p i t . t r i t . t w ax
पितृदेव	पितृदेव	p i t . t r i . d e b		spoken_nepali	google_ne_lr_2018	candidate		google_phones=p i t . t r i . d e b
पितृपक्ष	पितृपक्ष	p i . t r i . p ax k . tsh y ax		spoken_nepali	google_ne_lr_2018	candidate		google_phones=p i . t r i . p ax k . tsh y ax
